row_id,true_label,true_class,ensemble_oof_score,best_f1_threshold,predicted_label_best_f1,predicted_class_best_f1,plot_x,plot_y
20,0,FALSE,0.03915161937517913,0.88,0,FALSE,0.09291158643073455,0.03915161937517913
21,0,FALSE,0.28204356549154486,0.88,0,FALSE,-0.052370651473247376,0.28204356549154486
22,0,FALSE,0.36938950988822017,0.88,0,FALSE,0.16945128878216514,0.36938950988822017
23,0,FALSE,0.3117798796216681,0.88,0,FALSE,0.14152360367599115,0.3117798796216681
24,0,FALSE,0.08562625394095728,0.88,0,FALSE,0.10021805894655428,0.08562625394095728
25,0,FALSE,0.05120378331900257,0.88,0,FALSE,-0.10993006517329167,0.05120378331900257
26,0,FALSE,0.3294067067927773,0.88,0,FALSE,-0.0119804386582677,0.3294067067927773
27,0,FALSE,0.6835482946402981,0.88,0,FALSE,-0.16423064431659765,0.6835482946402981
28,0,FALSE,0.7504299226139295,0.88,0,FALSE,-0.12445578285568278,0.7504299226139295
29,0,FALSE,0.5867870449985668,0.88,0,FALSE,0.06589762316728368,0.5867870449985668
30,0,FALSE,0.33436514760676417,0.88,0,FALSE,0.08811437612681416,0.33436514760676417
31,0,FALSE,0.41804241903124106,0.88,0,FALSE,0.16830350367631558,0.41804241903124106
32,0,FALSE,0.5192605331040412,0.88,0,FALSE,-0.0627028710702653,0.5192605331040412
33,0,FALSE,0.2647606764115792,0.88,0,FALSE,-0.04663450582744719,0.2647606764115792
34,0,FALSE,0.8456864431069073,0.88,0,FALSE,-0.01095990794070914,0.8456864431069073
35,0,FALSE,0.4794067067927773,0.88,0,FALSE,-0.11179031072965714,0.4794067067927773
36,0,FALSE,0.6711665233591286,0.88,0,FALSE,-0.1332282580792302,0.6711665233591286
37,0,FALSE,0.7743622814560046,0.88,0,FALSE,-0.008746226558663861,0.7743622814560046
38,0,FALSE,0.2807537976497564,0.88,0,FALSE,-0.09831263434168172,0.2807537976497564
39,0,FALSE,0.5555889939810834,0.88,0,FALSE,0.06113303808570372,0.5555889939810834
40,0,FALSE,0.6365577529378046,0.88,0,FALSE,-0.022625309205960925,0.6365577529378046
41,0,FALSE,0.2752221266838636,0.88,0,FALSE,0.11976415058082146,0.2752221266838636
42,0,FALSE,0.6027658354829464,0.88,0,FALSE,0.0720954367208097,0.6027658354829464
43,0,FALSE,0.15190599025508741,0.88,0,FALSE,-0.06754800910246521,0.15190599025508741
44,0,FALSE,0.5168816279736315,0.88,0,FALSE,0.11961352850227236,0.5168816279736315
45,0,FALSE,0.29413872169676125,0.88,0,FALSE,0.10971516869884868,0.29413872169676125
46,0,FALSE,0.7076239610203496,0.88,0,FALSE,-0.0405077835491372,0.7076239610203496
47,0,FALSE,0.9769131556319863,0.88,1,TRUE,-0.07620188258511212,0.9769131556319863
48,0,FALSE,0.22626827171109198,0.88,0,FALSE,0.06569838143099119,0.22626827171109198
49,0,FALSE,0.9149326454571509,0.88,1,TRUE,-0.12968910590064847,0.9149326454571509
50,0,FALSE,0.048796216680997415,0.88,0,FALSE,-0.108033047108961,0.048796216680997415
51,0,FALSE,0.6554026941817139,0.88,0,FALSE,-0.177349582889638,0.6554026941817139
52,0,FALSE,0.5998137002006306,0.88,0,FALSE,0.1032927759007698,0.5998137002006306
53,0,FALSE,0.892103754657495,0.88,1,TRUE,0.05934630837313157,0.892103754657495
54,0,FALSE,0.577085124677558,0.88,0,FALSE,0.07385953630548064,0.577085124677558
55,0,FALSE,0.0946689595872743,0.88,0,FALSE,0.10106245116790846,0.0946689595872743
56,0,FALSE,0.4100458584121525,0.88,0,FALSE,-0.014790320806197604,0.4100458584121525
57,0,FALSE,0.1745342505015764,0.88,0,FALSE,0.024746830543041748,0.1745342505015764
58,0,FALSE,0.08693035253654342,0.88,0,FALSE,-0.12967308067404332,0.08693035253654342
59,0,FALSE,0.2383920894239037,0.88,0,FALSE,-0.13876917352704954,0.2383920894239037
60,0,FALSE,0.7309257666953282,0.88,0,FALSE,0.060625066244569786,0.7309257666953282
61,0,FALSE,0.4987245629120092,0.88,0,FALSE,-0.010405365788472287,0.4987245629120092
62,0,FALSE,0.3489538549727716,0.88,0,FALSE,0.02348499833322798,0.3489538549727716
63,0,FALSE,0.07881914588707366,0.88,0,FALSE,0.09539958866976922,0.07881914588707366
64,0,FALSE,0.9247635425623388,0.88,1,TRUE,0.048498595200212685,0.9247635425623388
65,0,FALSE,0.7048581255374032,0.88,0,FALSE,0.019288584236878487,0.7048581255374032
66,0,FALSE,0.588091143594153,0.88,0,FALSE,0.021314577868348866,0.588091143594153
67,0,FALSE,0.6803955288048151,0.88,0,FALSE,-0.07057796469745961,0.6803955288048151
68,0,FALSE,0.6762969332186873,0.88,0,FALSE,-0.1689055795555418,0.6762969332186873
69,0,FALSE,0.06539122957867582,0.88,0,FALSE,-0.022781739876349544,0.06539122957867582
70,0,FALSE,0.035611923187159646,0.88,0,FALSE,-0.10274951778496949,0.035611923187159646
71,0,FALSE,0.43773287474921185,0.88,0,FALSE,-0.03292968825913098,0.43773287474921185
72,0,FALSE,0.44760676411579253,0.88,0,FALSE,0.12722510637653978,0.44760676411579253
73,0,FALSE,0.13737460590427056,0.88,0,FALSE,-0.09578178508847733,0.13737460590427056
74,0,FALSE,0.4524362281456004,0.88,0,FALSE,-0.15901101299193623,0.4524362281456004
75,0,FALSE,0.8213384924047006,0.88,0,FALSE,-0.07870179887208124,0.8213384924047006
76,0,FALSE,0.2913298939524219,0.88,0,FALSE,-0.0743062472039939,0.2913298939524219
77,0,FALSE,0.4676411579249068,0.88,0,FALSE,0.05828994530168222,0.4676411579249068
78,0,FALSE,0.24508455144740612,0.88,0,FALSE,0.020531574842860195,0.24508455144740612
79,0,FALSE,0.5276440240756664,0.88,0,FALSE,0.10220335527830887,0.5276440240756664
80,0,FALSE,0.37189739180280884,0.88,0,FALSE,0.0591528745178595,0.37189739180280884
81,0,FALSE,0.7805245055889941,0.88,0,FALSE,-0.033700729881574604,0.7805245055889941
82,0,FALSE,0.40722269991401544,0.88,0,FALSE,0.1130473384797725,0.40722269991401544
83,0,FALSE,0.8014760676411579,0.88,0,FALSE,-0.11988974883322659,0.8014760676411579
84,0,FALSE,0.6905560332473488,0.88,0,FALSE,-0.1718236536718102,0.6905560332473488
85,0,FALSE,0.08294640298079678,0.88,0,FALSE,-0.14758277012076898,0.08294640298079678
86,0,FALSE,0.08598452278589855,0.88,0,FALSE,0.08004936621472208,0.08598452278589855
87,0,FALSE,0.2866723989681857,0.88,0,FALSE,-0.013724197109500541,0.2866723989681857
88,0,FALSE,0.9062338779019775,0.88,1,TRUE,-0.12194215954790336,0.9062338779019775
89,0,FALSE,0.5352106620808256,0.88,0,FALSE,0.00037611903721088136,0.5352106620808256
90,0,FALSE,0.4988248781885927,0.88,0,FALSE,-0.12516764302325936,0.4988248781885927
91,0,FALSE,0.5873316136428776,0.88,0,FALSE,0.07067533502798495,0.5873316136428776
92,0,FALSE,0.7075952995127543,0.88,0,FALSE,-0.019383740793348953,0.7075952995127543
93,0,FALSE,0.6603324734881054,0.88,0,FALSE,-0.042832358605266296,0.6603324734881054
94,0,FALSE,0.5992977930639152,0.88,0,FALSE,-0.07145564790676445,0.5992977930639152
95,0,FALSE,0.630194898251648,0.88,0,FALSE,0.04690173352279983,0.630194898251648
96,0,FALSE,0.594396675265119,0.88,0,FALSE,-0.04974746020077944,0.594396675265119
97,0,FALSE,0.6370020063055317,0.88,0,FALSE,-0.14844602904620363,0.6370020063055317
98,0,FALSE,0.791000286615076,0.88,0,FALSE,-0.1375178752366145,0.791000286615076
99,0,FALSE,0.7224849527085124,0.88,0,FALSE,0.16628315923782522,0.7224849527085124
100,0,FALSE,0.7135568930925766,0.88,0,FALSE,0.14708904865473854,0.7135568930925766
101,0,FALSE,0.09021209515620522,0.88,0,FALSE,0.07189456817186984,0.09021209515620522
102,0,FALSE,0.8321295500143308,0.88,0,FALSE,-0.08428681387457294,0.8321295500143308
103,0,FALSE,0.4954571510461451,0.88,0,FALSE,0.1689034958451806,0.4954571510461451
104,0,FALSE,0.26673832043565493,0.88,0,FALSE,0.10035032542768607,0.26673832043565493
105,0,FALSE,0.8484952708512468,0.88,0,FALSE,0.0780804680972384,0.8484952708512468
106,0,FALSE,0.207896245342505,0.88,0,FALSE,-0.018229859228236084,0.207896245342505
107,0,FALSE,0.7867727142447694,0.88,0,FALSE,-0.08199303773574275,0.7867727142447694
108,0,FALSE,0.0708799082831757,0.88,0,FALSE,-0.14529925362474025,0.0708799082831757
109,0,FALSE,0.16362854686156494,0.88,0,FALSE,0.144936862755783,0.16362854686156494
110,0,FALSE,0.10981656635139007,0.88,0,FALSE,-0.01592053565990001,0.10981656635139007
111,0,FALSE,0.4750788191458871,0.88,0,FALSE,-0.10714918867371709,0.4750788191458871
112,0,FALSE,0.6488822012037833,0.88,0,FALSE,-0.0698556153057651,0.6488822012037833
113,0,FALSE,0.8182143880768129,0.88,0,FALSE,0.028519044819082545,0.8182143880768129
114,0,FALSE,0.48261679564345084,0.88,0,FALSE,-0.11636179814187658,0.48261679564345084
115,0,FALSE,0.6842505015763829,0.88,0,FALSE,0.1283811422732552,0.6842505015763829
116,0,FALSE,0.12410432788764689,0.88,0,FALSE,0.09306703074067563,0.12410432788764689
117,0,FALSE,0.785597592433362,0.88,0,FALSE,0.07900666414233726,0.785597592433362
118,0,FALSE,0.5728575523072512,0.88,0,FALSE,-0.024446505680962655,0.5728575523072512
119,0,FALSE,0.24112926339925478,0.88,0,FALSE,0.045831182652879554,0.24112926339925478
120,0,FALSE,0.8365290914302091,0.88,0,FALSE,0.030275268808584804,0.8365290914302091
121,0,FALSE,0.17089423903697334,0.88,0,FALSE,0.0539447765597352,0.17089423903697334
122,0,FALSE,0.3465319575809687,0.88,0,FALSE,-0.14960004438963992,0.3465319575809687
123,0,FALSE,0.9495987388936659,0.88,1,TRUE,-0.030309335218580535,0.9495987388936659
124,0,FALSE,0.06041845801089137,0.88,0,FALSE,-0.1650188974097187,0.06041845801089137
125,0,FALSE,0.1901261106334193,0.88,0,FALSE,-0.0021633050719731817,0.1901261106334193
126,0,FALSE,0.8629120091716824,0.88,0,FALSE,-0.06124996356019728,0.8629120091716824
127,0,FALSE,0.26196617942103756,0.88,0,FALSE,-0.1279712920082231,0.26196617942103756
128,0,FALSE,0.2229578675838349,0.88,0,FALSE,-0.14277493161988142,0.2229578675838349
129,0,FALSE,0.7920321008885067,0.88,0,FALSE,0.031552045983976346,0.7920321008885067
130,0,FALSE,0.10252221266838638,0.88,0,FALSE,-0.118586531326721,0.10252221266838638
131,0,FALSE,0.7873746059042706,0.88,0,FALSE,0.153043242615647,0.7873746059042706
132,0,FALSE,0.19137288621381482,0.88,0,FALSE,0.02918201029214218,0.19137288621381482
133,0,FALSE,0.1415018629979937,0.88,0,FALSE,-0.055126870367458655,0.1415018629979937
134,0,FALSE,0.5026655202063628,0.88,0,FALSE,0.03272957693331002,0.5026655202063628
135,0,FALSE,0.32080825451418743,0.88,0,FALSE,-0.1717906064293089,0.32080825451418743
136,0,FALSE,0.44560045858412156,0.88,0,FALSE,0.16508131676692034,0.44560045858412156
137,0,FALSE,0.10448552593866438,0.88,0,FALSE,-0.006370762700555921,0.10448552593866438
138,0,FALSE,0.7087130983089711,0.88,0,FALSE,0.10178468181010303,0.7087130983089711
139,0,FALSE,0.13566924620235024,0.88,0,FALSE,-0.1502172000279221,0.13566924620235024
140,0,FALSE,0.44763542562338776,0.88,0,FALSE,-0.004803000898262272,0.44763542562338776
141,0,FALSE,0.36286901691028944,0.88,0,FALSE,-0.0033454820323724765,0.36286901691028944
142,0,FALSE,0.8768701633705934,0.88,0,FALSE,0.1576175237909938,0.8768701633705934
143,0,FALSE,0.16924620235024362,0.88,0,FALSE,0.025822098855387138,0.16924620235024362
144,0,FALSE,0.8002292920607623,0.88,0,FALSE,-0.009543815619496632,0.8002292920607623
145,0,FALSE,0.6840785325308112,0.88,0,FALSE,-0.08388876128691831,0.6840785325308112
146,0,FALSE,0.7947692748638578,0.88,0,FALSE,-0.060635160956681214,0.7947692748638578
147,0,FALSE,0.15485812553740325,0.88,0,FALSE,0.007442064889753602,0.15485812553740325
148,0,FALSE,0.7956291200917167,0.88,0,FALSE,-0.021991874290183205,0.7956291200917167
149,0,FALSE,0.9353396388650042,0.88,1,TRUE,-0.17221965124308103,0.9353396388650042
150,0,FALSE,0.2924476927486386,0.88,0,FALSE,0.1174650927099688,0.2924476927486386
151,0,FALSE,0.09921180854112925,0.88,0,FALSE,0.142617877862316,0.09921180854112925
152,0,FALSE,0.7892662654055602,0.88,0,FALSE,-0.1295103279605001,0.7892662654055602
153,0,FALSE,0.8955001433075381,0.88,1,TRUE,0.019453011674057774,0.8955001433075381
154,0,FALSE,0.8869733447979364,0.88,1,TRUE,-0.1409127331912403,0.8869733447979364
155,0,FALSE,0.36742619661794207,0.88,0,FALSE,0.062006433494332214,0.36742619661794207
156,0,FALSE,0.07226999140154773,0.88,0,FALSE,-0.078755837817957,0.07226999140154773
157,0,FALSE,0.3017770134709086,0.88,0,FALSE,0.05739214848908464,0.3017770134709086
158,0,FALSE,0.7699197477787332,0.88,0,FALSE,0.08171806114327773,0.7699197477787332
159,0,FALSE,0.8245199197477788,0.88,0,FALSE,0.09671309709035653,0.8245199197477788
160,0,FALSE,0.07642591000286615,0.88,0,FALSE,-0.14121325945587723,0.07642591000286615
161,0,FALSE,0.1778446546288335,0.88,0,FALSE,0.14976426424953887,0.1778446546288335
162,0,FALSE,0.33783319002579537,0.88,0,FALSE,-0.09712296327784291,0.33783319002579537
163,0,FALSE,0.2914732014903984,0.88,0,FALSE,-0.1665314797765753,0.2914732014903984
164,0,FALSE,0.047248495270851246,0.88,0,FALSE,0.01974688898093402,0.047248495270851246
165,0,FALSE,0.2271567784465463,0.88,0,FALSE,-0.046467977809522054,0.2271567784465463
166,0,FALSE,0.5446976210948696,0.88,0,FALSE,0.11872430752766872,0.5446976210948696
167,0,FALSE,0.7786041845801088,0.88,0,FALSE,0.11097052994314865,0.7786041845801088
168,0,FALSE,0.47857552307251366,0.88,0,FALSE,-0.06582999858382248,0.47857552307251366
169,0,FALSE,0.7973488105474349,0.88,0,FALSE,0.16304378222510818,0.7973488105474349
170,0,FALSE,0.6925623387790198,0.88,0,FALSE,-0.0752695782695573,0.6925623387790198
171,0,FALSE,0.2178274577242763,0.88,0,FALSE,0.005420566523417242,0.2178274577242763
172,0,FALSE,0.04498423617082258,0.88,0,FALSE,-0.08785256739566301,0.04498423617082258
173,0,FALSE,0.3137288621381485,0.88,0,FALSE,0.15697568521762678,0.3137288621381485
174,0,FALSE,0.37953568357695616,0.88,0,FALSE,-0.12074118567047346,0.37953568357695616
175,0,FALSE,0.5609773574089998,0.88,0,FALSE,-0.16383217701876157,0.5609773574089998
176,0,FALSE,0.12596732588134135,0.88,0,FALSE,-0.023365058398906347,0.12596732588134135
177,0,FALSE,0.050128976784178846,0.88,0,FALSE,0.17725520306010134,0.050128976784178846
178,0,FALSE,0.6908569790770995,0.88,0,FALSE,0.14100381585176902,0.6908569790770995
179,0,FALSE,0.35405560332473485,0.88,0,FALSE,0.0894988870045017,0.35405560332473485
180,0,FALSE,0.3789767841788478,0.88,0,FALSE,0.14068529671626895,0.3789767841788478
181,0,FALSE,0.7169246202350245,0.88,0,FALSE,0.14164079029123072,0.7169246202350245
182,0,FALSE,0.12163943823445114,0.88,0,FALSE,0.006789009739121665,0.12163943823445114
183,0,FALSE,0.09284895385497277,0.88,0,FALSE,-0.06626554134091452,0.09284895385497277
184,0,FALSE,0.6084981370020064,0.88,0,FALSE,0.0979244755599557,0.6084981370020064
185,0,FALSE,0.4162940670679278,0.88,0,FALSE,0.058198054740393995,0.4162940670679278
186,0,FALSE,0.804585841215248,0.88,0,FALSE,-0.045483217605464366,0.804585841215248
187,0,FALSE,0.9775293780452852,0.88,1,TRUE,-0.1459919994978545,0.9775293780452852
188,0,FALSE,0.6963313270278016,0.88,0,FALSE,0.08884426008564933,0.6963313270278016
189,0,FALSE,0.47668386357122383,0.88,0,FALSE,-0.08551421426776872,0.47668386357122383
190,0,FALSE,0.6092146746918887,0.88,0,FALSE,0.15725273419216051,0.6092146746918887
191,0,FALSE,0.5494840928632846,0.88,0,FALSE,-0.09325059299795349,0.5494840928632846
192,0,FALSE,0.23005159071367154,0.88,0,FALSE,-0.13580714433186503,0.23005159071367154
193,0,FALSE,0.17047864717684152,0.88,0,FALSE,0.1192005619649662,0.17047864717684152
194,0,FALSE,0.6687302952135281,0.88,0,FALSE,-0.12481764601518214,0.6687302952135281
195,0,FALSE,0.5118515333906564,0.88,0,FALSE,-0.11546340906321392,0.5118515333906564
196,0,FALSE,0.7614216107767269,0.88,0,FALSE,0.035777804947503655,0.7614216107767269
197,0,FALSE,0.8676268271711093,0.88,0,FALSE,0.1348423347014872,0.8676268271711093
198,0,FALSE,0.1929779306391516,0.88,0,FALSE,-0.10928352034275363,0.1929779306391516
199,0,FALSE,0.5114359415305245,0.88,0,FALSE,-0.06828347775596588,0.5114359415305245
200,0,FALSE,0.45210662080825453,0.88,0,FALSE,0.09986574176682395,0.45210662080825453
201,0,FALSE,0.14570077386070507,0.88,0,FALSE,0.16985751338194827,0.14570077386070507
202,0,FALSE,0.6557896245342505,0.88,0,FALSE,0.0002668270328432254,0.6557896245342505
203,0,FALSE,0.6729578675838349,0.88,0,FALSE,-0.12819689908154971,0.6729578675838349
204,0,FALSE,0.8446976210948696,0.88,0,FALSE,-0.17498293642504745,0.8446976210948696
205,0,FALSE,0.611335626253941,0.88,0,FALSE,-0.0973238292004121,0.611335626253941
206,0,FALSE,0.5591860131842936,0.88,0,FALSE,-0.13254400159685242,0.5591860131842936
207,0,FALSE,0.4916738320435655,0.88,0,FALSE,0.06395712250062868,0.4916738320435655
208,0,FALSE,0.8592576669532818,0.88,0,FALSE,-0.1361402983337288,0.8592576669532818
209,0,FALSE,0.6777443393522499,0.88,0,FALSE,0.0022787753834278834,0.6777443393522499
210,0,FALSE,0.9485955861278302,0.88,1,TRUE,0.06993447683143914,0.9485955861278302
211,0,FALSE,0.46176554886787047,0.88,0,FALSE,0.02920197931952484,0.46176554886787047
212,0,FALSE,0.6179994267698481,0.88,0,FALSE,-0.10808076540237925,0.6179994267698481
213,0,FALSE,0.06645170535970193,0.88,0,FALSE,0.10948482942561455,0.06645170535970193
214,0,FALSE,0.1918458010891373,0.88,0,FALSE,0.07754656666168858,0.1918458010891373
215,0,FALSE,0.8317999426769849,0.88,0,FALSE,0.08603424140959504,0.8317999426769849
216,0,FALSE,0.48321868730295214,0.88,0,FALSE,-0.13281920943936723,0.48321868730295214
217,0,FALSE,0.032645457151046144,0.88,0,FALSE,-0.13544863068587593,0.032645457151046144
218,0,FALSE,0.7668959587274291,0.88,0,FALSE,0.15392251836234272,0.7668959587274291
219,0,FALSE,0.7108340498710233,0.88,0,FALSE,-0.03687185022302136,0.7108340498710233
220,0,FALSE,0.5689165950128977,0.88,0,FALSE,-0.07165847095886169,0.5689165950128977
221,0,FALSE,0.9153625680710806,0.88,1,TRUE,-0.004109743673447991,0.9153625680710806
222,0,FALSE,0.22189739180280882,0.88,0,FALSE,0.058631116594889676,0.22189739180280882
223,0,FALSE,0.12479220406993408,0.88,0,FALSE,0.16402437253690916,0.12479220406993408
224,0,FALSE,0.7150616222413299,0.88,0,FALSE,-0.07687935832246019,0.7150616222413299
225,0,FALSE,0.40783892232731433,0.88,0,FALSE,0.15293103455232976,0.40783892232731433
226,0,FALSE,0.8643307537976497,0.88,0,FALSE,-0.17105058310094773,0.8643307537976497
227,0,FALSE,0.014273430782459157,0.88,0,FALSE,0.019871295237656877,0.014273430782459157
228,0,FALSE,0.6693895098882201,0.88,0,FALSE,0.048231040205190645,0.6693895098882201
229,0,FALSE,0.4740899971338492,0.88,0,FALSE,-0.1418769346497288,0.4740899971338492
230,0,FALSE,0.38426483233018055,0.88,0,FALSE,-0.12947774505699144,0.38426483233018055
231,0,FALSE,0.31008885067354547,0.88,0,FALSE,-0.02911884504613063,0.31008885067354547
232,0,FALSE,0.6403267411865865,0.88,0,FALSE,0.1678434883715454,0.6403267411865865
233,0,FALSE,0.2851676698194325,0.88,0,FALSE,0.03457531916437423,0.2851676698194325
234,0,FALSE,0.09220406993407852,0.88,0,FALSE,0.155888359776076,0.09220406993407852
235,0,FALSE,0.2217540842648323,0.88,0,FALSE,0.10956992962066947,0.2217540842648323
236,0,FALSE,0.05392662654055604,0.88,0,FALSE,-0.011742623440095051,0.05392662654055604
237,0,FALSE,0.9652765835482946,0.88,1,TRUE,0.10251484173078745,0.9652765835482946
238,0,FALSE,0.6859415305245056,0.88,0,FALSE,-0.1735787577682844,0.6859415305245056
239,0,FALSE,0.402049297793064,0.88,0,FALSE,-0.14070816116433543,0.402049297793064
240,0,FALSE,0.9028661507595299,0.88,1,TRUE,0.11859430135778509,0.9028661507595299
241,0,FALSE,0.5392232731441673,0.88,0,FALSE,0.1068541517970582,0.5392232731441673
242,0,FALSE,0.47808827744339355,0.88,0,FALSE,-0.09624933289208387,0.47808827744339355
243,0,FALSE,0.4535970192032101,0.88,0,FALSE,0.01107705261565925,0.4535970192032101
244,0,FALSE,0.44882487818859274,0.88,0,FALSE,0.038165695452003934,0.44882487818859274
245,0,FALSE,0.16818572656921754,0.88,0,FALSE,0.132386023359364,0.16818572656921754
246,0,FALSE,0.231914588707366,0.88,0,FALSE,0.03711857664194124,0.231914588707366
247,0,FALSE,0.9806821438807681,0.88,1,TRUE,-0.03147423506147509,0.9806821438807681
248,0,FALSE,0.25073086844368014,0.88,0,FALSE,-0.04529374437341421,0.25073086844368014
249,0,FALSE,0.3880194898251648,0.88,0,FALSE,-0.02668244890553645,0.3880194898251648
250,0,FALSE,0.07077242762969332,0.88,0,FALSE,0.054695169208790695,0.07077242762969332
251,0,FALSE,0.8335626253940956,0.88,0,FALSE,0.13229662743083698,0.8335626253940956
252,0,FALSE,0.2947262826024649,0.88,0,FALSE,-0.016597122452532087,0.2947262826024649
253,0,FALSE,0.20028661507595297,0.88,0,FALSE,-0.09077775733751108,0.20028661507595297
254,0,FALSE,0.47396102034967036,0.88,0,FALSE,-0.09480154932087079,0.47396102034967036
255,0,FALSE,0.35826884494124395,0.88,0,FALSE,0.08856514088764073,0.35826884494124395
256,0,FALSE,0.22337345944396675,0.88,0,FALSE,0.1139647548326077,0.22337345944396675
257,0,FALSE,0.19290627687016335,0.88,0,FALSE,-0.14209989125251501,0.19290627687016335
258,0,FALSE,0.19206076239610206,0.88,0,FALSE,-0.15603881149613585,0.19206076239610206
259,0,FALSE,0.3582975064488392,0.88,0,FALSE,0.03399611895232266,0.3582975064488392
260,0,FALSE,0.4768988248781886,0.88,0,FALSE,-0.1273776320906286,0.4768988248781886
261,0,FALSE,0.5798366294067068,0.88,0,FALSE,0.11687910856428285,0.5798366294067068
262,0,FALSE,0.661049011177988,0.88,0,FALSE,-0.0682795173873332,0.661049011177988
263,0,FALSE,0.6119948409286329,0.88,0,FALSE,-0.12820610413038863,0.6119948409286329
264,0,FALSE,0.42153912295786755,0.88,0,FALSE,0.15154937009548208,0.42153912295786755
265,0,FALSE,0.50957294353683,0.88,0,FALSE,-0.12040857981529986,0.50957294353683
266,0,FALSE,0.39226139294926915,0.88,0,FALSE,-0.0775007703583432,0.39226139294926915
267,0,FALSE,0.6891086271137862,0.88,0,FALSE,-0.1246991777308589,0.6891086271137862
268,0,FALSE,0.6022642591000287,0.88,0,FALSE,-0.1384235770804722,0.6022642591000287
269,0,FALSE,0.06275437087990829,0.88,0,FALSE,-0.17238671411888157,0.06275437087990829
270,0,FALSE,0.5190599025508742,0.88,0,FALSE,-0.16005765270086636,0.5190599025508742
271,0,FALSE,0.4722843221553454,0.88,0,FALSE,-0.11712907046309302,0.4722843221553454
272,0,FALSE,0.009845227858985381,0.88,0,FALSE,-0.16078250425421686,0.009845227858985381
273,0,FALSE,0.7168816279736314,0.88,0,FALSE,0.03281177379994965,0.7168816279736314
274,0,FALSE,0.6468185726569218,0.88,0,FALSE,0.06505722964782229,0.6468185726569218
275,0,FALSE,0.7210232158211521,0.88,0,FALSE,-0.03829303554046984,0.7210232158211521
276,0,FALSE,0.2400831183720264,0.88,0,FALSE,-0.06552320509726221,0.2400831183720264
277,0,FALSE,0.7124677558039554,0.88,0,FALSE,0.0016294453280028265,0.7124677558039554
278,0,FALSE,0.5615505875609057,0.88,0,FALSE,0.1350017792044591,0.5615505875609057
279,0,FALSE,0.5117368873602752,0.88,0,FALSE,0.12640738565599413,0.5117368873602752
280,0,FALSE,0.11253940957294355,0.88,0,FALSE,-0.16434897767539489,0.11253940957294355
281,0,FALSE,0.4430925766695328,0.88,0,FALSE,-0.11466057254525133,0.4430925766695328
282,0,FALSE,0.835970192032101,0.88,0,FALSE,-0.09477184640241743,0.835970192032101
283,0,FALSE,0.22983662940670677,0.88,0,FALSE,-0.09022047270040374,0.22983662940670677
284,0,FALSE,0.10960160504442533,0.88,0,FALSE,0.02564375462739818,0.10960160504442533
285,0,FALSE,0.38205789624534253,0.88,0,FALSE,-0.03014552674685078,0.38205789624534253
286,0,FALSE,0.08767555173402121,0.88,0,FALSE,-0.16226851682606616,0.08767555173402121
287,0,FALSE,0.12585267985096016,0.88,0,FALSE,-0.045498910154554234,0.12585267985096016
288,0,FALSE,0.8970335339638865,0.88,1,TRUE,0.008551061538349392,0.8970335339638865
289,0,FALSE,0.4060762396102035,0.88,0,FALSE,-0.14339811495466226,0.4060762396102035
290,0,FALSE,0.8657638291774148,0.88,0,FALSE,0.12004507936388148,0.8657638291774148
291,0,FALSE,0.11444539982803095,0.88,0,FALSE,-0.16129372807256245,0.11444539982803095
