Company ID,pc1,pc2,cluster,Financial distress
192,5.430542194871516,-0.1155169921004291,A Resilient high-profit cash generators,0
196,2.6417510419229306,-1.1610725368096766,A Resilient high-profit cash generators,0
197,2.2078404377393017,0.4236075049257135,B Healthy profitable core SMEs,0
199,0.19743540395847034,0.34141092171114545,C Thin-margin vulnerable operators,0
203,1.0727874444747294,1.7935761993703443,B Healthy profitable core SMEs,0
204,-1.0130746166270908,0.8519975104790898,C Thin-margin vulnerable operators,0
207,0.008929386398775052,0.8836379245582384,B Healthy profitable core SMEs,0
208,-0.08160020015628422,-0.46187702222797483,C Thin-margin vulnerable operators,0
209,4.1731927112361,0.1356756732986945,A Resilient high-profit cash generators,0
211,-2.3208245321092176,8.205822939591874,C Thin-margin vulnerable operators,0
212,0.3083953288720352,-0.10651405091530258,B Healthy profitable core SMEs,0
213,2.3321385351877573,0.2741557959136062,B Healthy profitable core SMEs,0
214,-1.229647247492454,2.5446172094222885,C Thin-margin vulnerable operators,0
215,1.7537294735745317,-0.7817497230016273,B Healthy profitable core SMEs,0
216,0.12499319679782395,-0.8148048959848337,B Healthy profitable core SMEs,0
217,-6.386379400227977,-1.992520656372734,E Loss-making cash-flow distressed firms,0
218,2.8838108611984064,-1.13442727936177,B Healthy profitable core SMEs,0
219,3.023746019087697,-0.3350617575691299,B Healthy profitable core SMEs,0
220,-0.25131301224893254,2.197543642270808,C Thin-margin vulnerable operators,0
221,3.130573690503899,-0.37472325678373686,A Resilient high-profit cash generators,0
222,0.9708306405884627,-1.1058275256419876,B Healthy profitable core SMEs,0
224,-1.7204281039951588,2.652275232125623,C Thin-margin vulnerable operators,0
225,2.728148722367806,0.05351451935132717,B Healthy profitable core SMEs,0
227,-1.3542130344783614,-0.2185190101866632,C Thin-margin vulnerable operators,0
228,3.4226434048909886,-0.1619401255705692,A Resilient high-profit cash generators,0
229,2.8895141216912785,0.08978707816692427,A Resilient high-profit cash generators,0
232,1.5496525350056152,1.4864646221301383,B Healthy profitable core SMEs,0
233,2.15009341634053,0.9588515464889176,B Healthy profitable core SMEs,0
236,0.024297105110210104,-1.4084305493495541,B Healthy profitable core SMEs,0
238,4.867625691927538,-1.7341668522074296,A Resilient high-profit cash generators,0
239,-0.20113789402138538,0.47797562830020496,C Thin-margin vulnerable operators,0
240,3.834053459210782,0.019613029751357758,B Healthy profitable core SMEs,0
241,1.1741086401478928,0.09042951117093107,B Healthy profitable core SMEs,0
243,1.621742877979017,-1.7445345154502279,B Healthy profitable core SMEs,0
244,-1.6205834073372123,-2.0021336969919217,C Thin-margin vulnerable operators,0
245,2.18790467910687,-1.6845962281621927,B Healthy profitable core SMEs,0
249,-2.2117450204564357,2.276033726576193,C Thin-margin vulnerable operators,0
252,-2.007447354744177,2.3992754168747927,C Thin-margin vulnerable operators,0
256,0.3938064646177929,-2.558453673187662,B Healthy profitable core SMEs,0
258,2.6131508171115136,-0.3782498742013811,A Resilient high-profit cash generators,0
261,-0.6216397631359402,5.488818146635775,C Thin-margin vulnerable operators,0
264,-6.755034922760655,-2.2214467984698,E Loss-making cash-flow distressed firms,0
266,1.662229750843381,-0.35538654011072873,B Healthy profitable core SMEs,0
268,5.5063423732169365,-0.428281195991001,A Resilient high-profit cash generators,0
270,-0.2947302951468753,-1.6932373121408866,B Healthy profitable core SMEs,0
273,-1.8233621318626718,-0.4020534980657946,C Thin-margin vulnerable operators,0
275,-2.422138805291647,1.193422966202309,C Thin-margin vulnerable operators,0
277,0.8126795075283286,-0.48337285791495155,B Healthy profitable core SMEs,0
278,4.393794459863289,-0.903465057827732,A Resilient high-profit cash generators,0
279,0.9081380713753605,-0.6022062531192836,B Healthy profitable core SMEs,0
281,-1.3780110935560366,-0.7686857403573797,C Thin-margin vulnerable operators,0
283,-1.9472427850569005,0.29764857646081816,C Thin-margin vulnerable operators,0
284,3.5158683663422674,-0.3462721123029628,B Healthy profitable core SMEs,0
285,2.2857473352923905,-1.0638285512787926,A Resilient high-profit cash generators,0
288,1.155026170916806,-0.5121097816571822,B Healthy profitable core SMEs,0
289,1.3571821430546953,-0.7704325108286356,B Healthy profitable core SMEs,0
290,2.8023450413971025,-1.084464352244856,A Resilient high-profit cash generators,0
292,3.3958543324916364,-0.6430073921446449,B Healthy profitable core SMEs,0
293,-3.736860659726431,-1.6139822013716616,C Thin-margin vulnerable operators,0
294,-0.28298170736969785,1.6051654768154953,C Thin-margin vulnerable operators,0
295,-0.21299813179461036,-0.39011164753490224,B Healthy profitable core SMEs,0
296,-0.27949713624266403,1.6319867517857045,C Thin-margin vulnerable operators,0
298,-1.0203779269773656,0.9025448638252735,C Thin-margin vulnerable operators,0
299,1.0160526118604656,-0.8771467654840235,B Healthy profitable core SMEs,0
301,3.0076696174545616,-0.7086892767921602,B Healthy profitable core SMEs,0
302,0.7020235214271384,-1.8536671806530525,B Healthy profitable core SMEs,0
303,1.839218503068367,1.2420688383889213,B Healthy profitable core SMEs,0
304,0.24689883775100202,-1.808350380894943,B Healthy profitable core SMEs,0
307,3.081003424992442,-1.579018069215584,B Healthy profitable core SMEs,0
309,3.857073720902966,-0.6218348448490495,A Resilient high-profit cash generators,0
311,0.2702849074718005,0.6569173331650182,B Healthy profitable core SMEs,0
312,0.8838081614645462,-1.343535693907696,B Healthy profitable core SMEs,0
313,1.9288615476323554,-0.6721694982285015,B Healthy profitable core SMEs,0
316,-1.6137661892346118,-0.24616027480598418,C Thin-margin vulnerable operators,0
317,2.345677495529424,-0.4726627528577859,B Healthy profitable core SMEs,0
318,5.706516971097705,0.2435255319777811,A Resilient high-profit cash generators,0
321,-0.9832865737969485,1.98761350749282,C Thin-margin vulnerable operators,0
322,1.039045438448067,-0.32582306908340675,B Healthy profitable core SMEs,0
324,-1.4231096388364175,-0.6791466600522125,C Thin-margin vulnerable operators,0
326,-6.40662582624073,-4.286837225764062,E Loss-making cash-flow distressed firms,0
327,-0.8471152060524045,-0.8005083854021648,C Thin-margin vulnerable operators,0
329,2.154887442703131,0.9655767881199224,B Healthy profitable core SMEs,0
330,-2.3971177948933575,8.351135647087323,C Thin-margin vulnerable operators,0
331,-0.11261287617933347,0.6446006083495803,B Healthy profitable core SMEs,0
332,1.9407293458942738,-0.029503340832400304,B Healthy profitable core SMEs,0
333,2.6160997775413075,-1.0294316870845497,A Resilient high-profit cash generators,0
335,-2.3080352493835763,-0.22028327828136732,C Thin-margin vulnerable operators,0
336,-0.19833361000991623,-0.0025919502172745967,B Healthy profitable core SMEs,0
337,-0.39041913263491645,0.31130601374334993,C Thin-margin vulnerable operators,0
340,-1.9541708558169208,0.15036115971179836,C Thin-margin vulnerable operators,0
343,4.500828588563903,0.29007484692749236,A Resilient high-profit cash generators,0
344,-1.4290036046825816,-0.04246175178778444,C Thin-margin vulnerable operators,0
345,1.5211317669626223,-0.17015049300933233,B Healthy profitable core SMEs,0
346,5.758458374885372,-0.5783390733482552,A Resilient high-profit cash generators,0
347,-7.697566731552479,11.292295940819361,D Debt-burdened break-even firms,0
348,-2.73536743809164,0.8364644527053626,C Thin-margin vulnerable operators,0
349,-1.482779754328756,1.5911821484291029,C Thin-margin vulnerable operators,0
352,-0.9469417439359238,0.34019045992371694,C Thin-margin vulnerable operators,0
354,-0.06519065390248463,0.49571706056841586,C Thin-margin vulnerable operators,0
357,0.25840158345877573,1.6247397504536247,B Healthy profitable core SMEs,0
359,-2.5671778762995583,4.563841580324832,C Thin-margin vulnerable operators,0
360,-0.9869651574336109,-1.0683855474474295,C Thin-margin vulnerable operators,0
361,-3.8344875702663064,-0.30718821397282936,C Thin-margin vulnerable operators,0
362,0.744908056196595,-1.509042296583399,B Healthy profitable core SMEs,0
363,0.5072622826701485,0.5102729352254067,C Thin-margin vulnerable operators,0
364,3.113689512609492,-1.1079864768484224,B Healthy profitable core SMEs,0
367,2.3928192374101958,-0.8237781392815497,B Healthy profitable core SMEs,0
371,-5.171939254159159,8.96311245373606,D Debt-burdened break-even firms,0
372,1.443187757761667,0.8512032232273326,B Healthy profitable core SMEs,0
373,4.284100547984451,0.0007308630450472142,A Resilient high-profit cash generators,0
375,-1.9009027032268704,2.3827774533239223,C Thin-margin vulnerable operators,0
376,-0.12070681420883633,-1.73113266393998,B Healthy profitable core SMEs,0
378,-0.1477938298383099,-0.3634056322695626,C Thin-margin vulnerable operators,0
381,-6.0898899548742005,6.098171040450208,D Debt-burdened break-even firms,0
382,3.7896161703168008,-0.10671750520590029,B Healthy profitable core SMEs,0
385,3.218013225203687,-1.135328837504898,A Resilient high-profit cash generators,0
387,-1.8685174036258716,-0.44430115941166165,C Thin-margin vulnerable operators,0
389,1.2920421862759692,-0.6919337311180136,B Healthy profitable core SMEs,0
390,-2.976472399037046,5.319083080924172,D Debt-burdened break-even firms,0
391,5.268217800056682,-0.8699787086683718,A Resilient high-profit cash generators,0
392,-0.9369707633010325,-0.6295597226514824,C Thin-margin vulnerable operators,0
396,0.43126306290384947,-0.8840874436888875,B Healthy profitable core SMEs,0
397,0.6893349045053458,1.1063306473885577,B Healthy profitable core SMEs,0
399,1.0608521462792944,-0.35850613590073477,B Healthy profitable core SMEs,0
400,-0.043001994257026055,1.1047031582404905,C Thin-margin vulnerable operators,0
401,0.14880790344382308,0.36173401401262933,C Thin-margin vulnerable operators,0
404,3.111316599686998,0.00446875565303595,B Healthy profitable core SMEs,0
405,0.46358126705110925,-0.5214276437352272,B Healthy profitable core SMEs,0
406,3.7176477218791932,-1.1084366546976467,A Resilient high-profit cash generators,0
409,-8.569588648723842,-0.709254298677175,E Loss-making cash-flow distressed firms,0
410,-1.2962777568641608,-1.1141601970603026,C Thin-margin vulnerable operators,0
411,0.42821245504572725,-0.3549102592487142,B Healthy profitable core SMEs,0
412,-1.0890769620892342,-1.0317271524538105,C Thin-margin vulnerable operators,0
416,1.6532378241698966,3.546544104248394,B Healthy profitable core SMEs,0
417,1.329909836487845,1.1178550514430368,B Healthy profitable core SMEs,0
419,-0.5615290186846034,-0.30479289032995294,C Thin-margin vulnerable operators,0
420,1.963018146536058,1.4218973156376962,B Healthy profitable core SMEs,0
422,2.6365054579794767,-0.2369538071749196,B Healthy profitable core SMEs,0
424,1.774289100566024,-0.28731153598206916,B Healthy profitable core SMEs,0
425,-11.385650531785917,-0.9506648804656515,E Loss-making cash-flow distressed firms,0
427,2.3404399043636195,-1.275435929547224,B Healthy profitable core SMEs,0
428,0.7273794029000327,-1.8919099013365355,B Healthy profitable core SMEs,0
429,5.377923315537319,0.0278881374586471,A Resilient high-profit cash generators,0
431,-0.5597330514960349,3.3532906541881267,C Thin-margin vulnerable operators,0
432,1.2830778040216901,-1.1830224395051696,B Healthy profitable core SMEs,0
433,1.079769633973839,-1.4501241830841265,B Healthy profitable core SMEs,0
434,0.831809378110428,0.03524548304963682,B Healthy profitable core SMEs,0
436,1.6982848599973774,-0.5529097378501713,B Healthy profitable core SMEs,0
437,1.5565245268931034,-1.1741085507567488,B Healthy profitable core SMEs,0
439,1.0687239214981328,-0.8952607221032052,B Healthy profitable core SMEs,0
440,1.7631807437036355,-0.42302523224958843,B Healthy profitable core SMEs,0
444,1.8399194236800622,1.3179146244047915,B Healthy profitable core SMEs,0
445,0.7358312858191279,-0.8228486338272182,B Healthy profitable core SMEs,0
446,0.8094095157103081,0.8822538069115711,B Healthy profitable core SMEs,0
447,-2.133898761089068,-0.28930510768269907,C Thin-margin vulnerable operators,0
448,-0.04580357064478113,0.08135715179531183,B Healthy profitable core SMEs,0
449,1.4921994596651402,-2.067877143262006,B Healthy profitable core SMEs,0
450,0.8157141094819647,2.05028645315441,B Healthy profitable core SMEs,0
452,0.6512232209542272,-1.639572015391766,B Healthy profitable core SMEs,0
453,-0.6270502113921634,-0.3877543762680023,C Thin-margin vulnerable operators,0
456,0.4616270821196013,-0.8626215787839946,B Healthy profitable core SMEs,0
457,8.400651911573329,0.8094116997434657,A Resilient high-profit cash generators,0
459,-4.688455622386833,4.832556838495741,D Debt-burdened break-even firms,0
461,-0.19586755955455115,-0.41770998643341595,C Thin-margin vulnerable operators,0
462,3.4457831204626626,-0.5735434697067782,A Resilient high-profit cash generators,0
463,0.16111488833280116,-0.35690043970168095,B Healthy profitable core SMEs,0
465,-0.3004477255119603,-0.07838599588937528,C Thin-margin vulnerable operators,0
466,-1.5063533902736963,0.6448819418754519,C Thin-margin vulnerable operators,0
468,2.0379258192965657,-0.4589611393366342,B Healthy profitable core SMEs,0
469,-2.077208119311256,-1.196490550321754,C Thin-margin vulnerable operators,0
473,-2.3561655882063217,0.4803817266026111,C Thin-margin vulnerable operators,0
474,-0.13823118756631464,0.3437260338111023,C Thin-margin vulnerable operators,0
475,3.331999647045299,-0.2750789962897692,B Healthy profitable core SMEs,0
477,1.2581680908494008,-0.01499497981855974,B Healthy profitable core SMEs,0
478,-1.8524538038718417,2.2286539875070264,C Thin-margin vulnerable operators,0
479,1.9213572256447773,-0.8583777983322234,B Healthy profitable core SMEs,0
481,2.550285004233289,-0.37790671818763477,B Healthy profitable core SMEs,0
482,0.15436196105936692,-1.5872653975453024,B Healthy profitable core SMEs,0
483,3.9423085100148425,3.5672712112546208,A Resilient high-profit cash generators,0
485,3.3357379947674386,-0.3802465844126244,A Resilient high-profit cash generators,0
486,-1.4830621285291923,0.10608484611348418,C Thin-margin vulnerable operators,0
487,0.008560640834081756,-0.705299968184018,B Healthy profitable core SMEs,0
488,-3.060729301922724,1.6898905472155266,C Thin-margin vulnerable operators,0
489,1.9046745915637386,-0.39944553733121624,B Healthy profitable core SMEs,0
491,2.4165966721064773,0.1267572280277241,B Healthy profitable core SMEs,0
493,0.9697539853224828,3.191856082872806,B Healthy profitable core SMEs,0
494,-0.5871539332515865,0.06407079001884636,C Thin-margin vulnerable operators,0
495,2.7817924251780295,-1.3021647642176977,A Resilient high-profit cash generators,0
497,-0.9373555236025579,1.5821119429980157,C Thin-margin vulnerable operators,0
500,-0.49968844922781896,-1.6287217014964204,B Healthy profitable core SMEs,0
502,0.7030060245368357,-0.7609658558648823,B Healthy profitable core SMEs,0
503,0.028887589409971937,0.30226797471096317,B Healthy profitable core SMEs,0
504,-1.0570957577750715,-0.9540646535042265,C Thin-margin vulnerable operators,0
505,-1.5064109867357502,1.2280663913624768,C Thin-margin vulnerable operators,0
506,7.552005531861353,-0.57750922774158,A Resilient high-profit cash generators,0
509,0.9835338633012662,-0.5532789800763571,B Healthy profitable core SMEs,0
510,-1.7418350137905683,1.9482098304818403,C Thin-margin vulnerable operators,0
512,-0.40621728026233783,0.11291107897752323,C Thin-margin vulnerable operators,0
514,0.5269787890827765,-0.4227494568230253,B Healthy profitable core SMEs,0
517,-4.465555030368684,-1.6162513825785751,C Thin-margin vulnerable operators,0
518,1.0341960947783597,0.016350438462935435,B Healthy profitable core SMEs,0
519,-1.8174438679442408,-1.2030243273247032,C Thin-margin vulnerable operators,0
520,2.559773575940323,-0.6422534928517306,B Healthy profitable core SMEs,0
523,4.844204944672534,-0.04197650566197414,A Resilient high-profit cash generators,0
524,-2.743217111001098,1.6099890917240927,C Thin-margin vulnerable operators,0
525,-5.127014489433299,-1.795540624443527,E Loss-making cash-flow distressed firms,0
526,-0.021961423421005044,-0.7593760148198081,B Healthy profitable core SMEs,0
527,-1.1558172746527047,0.9688543152034814,C Thin-margin vulnerable operators,0
528,2.5536431497036496,-1.2917818696812413,B Healthy profitable core SMEs,0
531,3.594179898440779,-1.036934942793666,A Resilient high-profit cash generators,0
535,0.5281874819038539,-0.35472735175943204,B Healthy profitable core SMEs,0
539,0.5101475300533198,-0.8858742344026511,B Healthy profitable core SMEs,0
542,-0.02377465632970771,-0.2645497550399605,C Thin-margin vulnerable operators,0
545,-0.7870391182341927,1.9195223222051736,C Thin-margin vulnerable operators,0
546,-7.265582847809383,-1.1113664447983091,E Loss-making cash-flow distressed firms,0
547,1.7865943802555453,-1.7953925223986331,B Healthy profitable core SMEs,0
548,4.14654296286198,-0.9512526160144865,A Resilient high-profit cash generators,0
550,2.578603935145014,-0.6247531248180018,B Healthy profitable core SMEs,0
551,-2.544125996943474,1.4218865928970972,C Thin-margin vulnerable operators,0
552,0.09035070609120216,0.2874060168594756,C Thin-margin vulnerable operators,0
553,2.892721665293621,-1.9471165230537388,B Healthy profitable core SMEs,0
554,0.09571474407404135,0.06613290704271618,B Healthy profitable core SMEs,0
555,2.081637443646498,-0.6427142431933092,B Healthy profitable core SMEs,0
556,-3.568170767844057,-3.0219130725348227,C Thin-margin vulnerable operators,0
558,3.28191408152795,-0.795687009974322,A Resilient high-profit cash generators,0
561,-0.5835239163685825,-1.559712792358649,C Thin-margin vulnerable operators,0
562,2.9922903010383135,-0.686300005102837,A Resilient high-profit cash generators,0
563,-0.2980932241279586,-0.6430157688391744,B Healthy profitable core SMEs,0
564,1.9339761380155027,-0.8806338872152073,B Healthy profitable core SMEs,0
565,5.252679445331522,-1.4988958273200792,A Resilient high-profit cash generators,0
567,0.583593687571782,-1.3905127208160708,B Healthy profitable core SMEs,0
568,0.03574867404241,1.4274199866317805,B Healthy profitable core SMEs,0
570,0.13895522621841352,-1.5331233820236558,B Healthy profitable core SMEs,0
572,-2.0334599196979326,-0.22039836073846203,C Thin-margin vulnerable operators,0
573,1.057689475140719,-0.823211809475231,B Healthy profitable core SMEs,0
574,-0.3751007437914806,3.253037046557629,C Thin-margin vulnerable operators,0
575,2.288355388874561,-0.020241924268807887,B Healthy profitable core SMEs,0
577,2.5093100488398985,-0.6567668609082322,B Healthy profitable core SMEs,0
578,-0.46824969600803346,-1.8758962731731532,B Healthy profitable core SMEs,0
580,-1.694313894140889,1.9404111356501665,C Thin-margin vulnerable operators,0
583,0.12420555258716812,-0.4772400311770699,B Healthy profitable core SMEs,0
584,0.003916515943575338,-0.0646607114904783,C Thin-margin vulnerable operators,0
585,3.672418047879899,-0.28074900362540456,A Resilient high-profit cash generators,0
586,-0.9001901783720068,-1.5788951696638411,C Thin-margin vulnerable operators,0
590,-0.2716623894148845,-0.9401399073519014,B Healthy profitable core SMEs,0
591,-1.5374497155995464,-1.6501668981128679,C Thin-margin vulnerable operators,0
592,-8.151496666164523,-4.701725385644655,E Loss-making cash-flow distressed firms,0
593,-11.078409777439676,-2.3891008422205284,E Loss-making cash-flow distressed firms,0
594,-1.5445459209790646,-1.6339012147995478,C Thin-margin vulnerable operators,0
595,2.842013997148847,-0.8961492366763402,A Resilient high-profit cash generators,0
596,0.5536068989430203,-0.6441574324547036,B Healthy profitable core SMEs,0
597,-0.3918751651738941,-0.30573871584604384,C Thin-margin vulnerable operators,0
599,-1.49517107292814,2.4752800242135544,C Thin-margin vulnerable operators,0
600,-0.3073811152052881,-0.21990950869168852,C Thin-margin vulnerable operators,0
601,-2.02589446919171,1.7315330805166258,C Thin-margin vulnerable operators,0
604,0.38055588402312035,-0.49547634347764036,B Healthy profitable core SMEs,0
606,2.7651068944918173,-0.5044543011522493,B Healthy profitable core SMEs,0
607,-0.03895024519312701,-2.177894144784141,B Healthy profitable core SMEs,0
608,0.14267858860011318,0.23654616703164572,B Healthy profitable core SMEs,0
609,3.243210961135254,-0.7502039461753102,A Resilient high-profit cash generators,0
613,2.37328536388373,0.6936473698101215,B Healthy profitable core SMEs,0
616,5.186860514729142,0.4698911112959541,A Resilient high-profit cash generators,0
620,-0.36162514514841726,-0.545785440246214,C Thin-margin vulnerable operators,0
622,0.6961727143081701,-1.2698124814124945,B Healthy profitable core SMEs,0
624,6.767368771056974,0.47497007136282515,A Resilient high-profit cash generators,0
625,0.7547740808990915,-0.4946461819267303,B Healthy profitable core SMEs,0
626,0.4797378310751321,-0.7244077212961559,B Healthy profitable core SMEs,0
627,-1.6387523769506689,1.6268112055762936,C Thin-margin vulnerable operators,0
628,-0.1472881992298335,0.354646028230345,C Thin-margin vulnerable operators,0
